Temperature = 300K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W0           W1           W2           W3           W4          W5t          W5c           S1
      -19.582            0            0            0            0  1.10283e+15            0            0            0            0            0            0            0      88.8069            0            0            0
     -19.7021            0            0            0            0  1.10639e+15            0            0            0            0            0            0            0       73.531            0            0            0
     -19.8222            0            0            0            0  1.10884e+15            0            0            0            0            0            0            0      60.8225            0            0            0
     -19.9423            0            0            0            0   1.1108e+15            0            0            0            0            0            0            0      50.2891            0            0            0
     -20.0624            0            0            0            0  1.11401e+15            0            0            0            0            0            0            0      41.6278            0            0            0
     -20.1824            0            0            0            0  1.11682e+15            0            0            0            0            0            0            0      34.4451            0            0            0
     -20.3025            0            0            0            0  1.11925e+15            0            0            0            0            0            0            0      28.4924            0            0            0
     -20.4226            0            0            0            0  1.12312e+15            0            0            0            0            0            0            0      23.5989            0            0            0
     -20.5427            0            0            0            0  1.12666e+15            0            0            0            0            0            0            0        19.54            0            0            0
     -20.6628            0            0            0            0   1.1278e+15            0            0            0            0            0            0            0      16.1441            0            0            0
     -20.7828            0            0            0            0  1.13211e+15            0            0            0            0            0            0            0      13.3764            0            0            0
     -20.9029            0            0            0            0  1.13736e+15            0            0            0            0            0            0            0      11.0917            0            0            0
      -21.023            0            0            0            0  1.13736e+15            0            0            0            0            0            0            0      9.15524            0            0            0
     -21.1431            0            0            0            0  1.14157e+15            0            0            0            0            0            0            0      7.58519            0            0            0
     -21.2632            0            0            0            0   1.1492e+15            0            0            0            0            0            0            0      6.30314            0            0            0
     -21.3833            0            0            0            0  1.15015e+15            0            0            0            0            0            0            0      5.20741            0            0            0
     -21.5033            0            0            0            0  1.14863e+15            0            0            0            0            0            0            0      4.29312            0            0            0
