Temperature = 300K
THERMAL DISTRIBUTIONS:
  E, kcal/mol           W0           W1           W2           W3           W4          W5t          W5c           S1
      8.75744   2.4387e+08   9.3172e+07  2.29568e+08  4.67801e+07  1.84493e+09  5.80495e+07  3.43118e+07  2.38464e+12  6.18307e-06  3.77652e-06  5.82045e-06   2.7483e-06   0.00189719  0.000226375  0.000157963      70.9827
      8.63736  2.73024e+08  1.04268e+08  2.56854e+08  5.23535e+07  2.16265e+09  6.78587e+07  4.01186e+07  2.72383e+12  5.98317e-06  3.65276e-06   5.6288e-06  2.65801e-06     0.001831  0.000219269  0.000153234      67.9347
      8.51728  3.06457e+08  1.17009e+08  2.88123e+08  5.87629e+07  2.54311e+09  7.95706e+07   4.7035e+07  3.10753e+12  5.80819e-06  3.54428e-06  5.46072e-06  2.57884e-06   0.00177272  0.000213015  0.000149079      64.9711
       8.3972  3.41916e+08  1.30479e+08  3.21255e+08  6.55377e+07   2.9737e+09  9.27685e+07  5.48514e+07  3.52683e+12  5.60787e-06  3.42044e-06    5.269e-06  2.48851e-06   0.00170666  0.000205812  0.000144248      62.0958
      8.27711  3.83819e+08  1.46422e+08  3.60387e+08  7.35725e+07  3.50046e+09  1.08862e+08  6.43705e+07  4.02706e+12  5.45103e-06  3.32317e-06  5.11824e-06  2.41752e-06   0.00165405  0.000200136   0.00014047      59.2981
      8.15703  4.28294e+08  1.63339e+08  4.01875e+08  8.20716e+07  4.09751e+09  1.27053e+08  7.51368e+07  4.58037e+12   5.2704e-06  3.21147e-06   4.9453e-06  2.33605e-06   0.00159412  0.000193561  0.000136051      56.5909
      8.03695  4.76918e+08  1.81773e+08  4.47191e+08  9.13862e+07   4.7885e+09   1.4803e+08  8.75441e+07  5.21223e+12  5.08837e-06  3.09899e-06   4.7712e-06  2.25401e-06   0.00153385  0.000186897  0.000131555      53.9692
      7.91687  5.30598e+08  2.02181e+08   4.9717e+08   1.0164e+08  5.59425e+09  1.72452e+08   1.0199e+08  5.90329e+12  4.91168e-06  2.98982e-06  4.60224e-06  2.17439e-06   0.00147541  0.000180414  0.000127174      51.4275
      7.79678  5.90456e+08  2.24893e+08  5.52846e+08  1.13089e+08  6.54203e+09  2.01059e+08  1.18913e+08  6.67867e+12  4.74544e-06  2.88706e-06  4.44317e-06  2.09944e-06    0.0014206  0.000174329  0.000123064      48.9623
       7.6767  6.49899e+08  2.47377e+08  6.08038e+08  1.24433e+08  7.57263e+09  2.32086e+08  1.37273e+08  7.49795e+12  4.53807e-06  2.75936e-06  4.24577e-06  2.00636e-06   0.00135394  0.000166781  0.000117908      46.5772
      7.55662   7.1633e+08  2.72594e+08  6.69663e+08  1.37129e+08  8.78534e+09  2.68494e+08  1.58796e+08  8.45544e+12  4.34909e-06  2.64293e-06  4.06575e-06  1.92149e-06   0.00129332  0.000159904  0.000113208      44.2604
      7.43654  7.91428e+08  3.01004e+08  7.39268e+08  1.51474e+08  1.02246e+10  3.11533e+08  1.84267e+08   9.5083e+12  4.18103e-06   2.5393e-06  3.90548e-06  1.84594e-06   0.00123935  0.000153783   0.00010903      42.0118
      7.31645  8.74137e+08  3.32262e+08  8.15844e+08  1.67273e+08  1.19048e+10  3.61661e+08  2.13904e+08  1.07357e+13  4.02138e-06  2.44085e-06  3.75321e-06  1.77417e-06   0.00118816  0.000147961   0.00010505      39.8368
      7.19637  9.65445e+08  3.66857e+08  9.00284e+08  1.84697e+08  1.38718e+10  4.20145e+08  2.48445e+08  1.21294e+13  3.87073e-06  2.34792e-06  3.60949e-06  1.70642e-06   0.00113999  0.000142467  0.000101291      37.7393
      7.07629  1.06609e+09  4.04818e+08  9.93244e+08  2.03896e+08   1.6175e+10  4.88319e+08  2.88781e+08  1.36398e+13  3.72815e-06  2.25995e-06  3.47341e-06  1.64229e-06   0.00109453  0.000137262  9.77253e-05      35.7193
      6.95621  1.16753e+09  4.43112e+08  1.08675e+09  2.23227e+08    1.872e+10  5.63529e+08  3.33237e+08  1.52545e+13  3.56428e-06  2.15915e-06  3.31767e-06  1.56884e-06   0.00104306  0.000131304  9.36164e-05      33.7773
      6.83612  1.27197e+09  4.82552e+08  1.18283e+09  2.43114e+08  2.15715e+10  6.47582e+08  3.82959e+08  1.70856e+13  3.39288e-06  2.05388e-06  3.15511e-06  1.49216e-06  0.000989696   0.00012508  8.93066e-05      31.9075
      6.71604  1.39399e+09  5.28395e+08  1.29501e+09  2.66369e+08  2.50289e+10  7.49111e+08  4.42897e+08  1.91126e+13  3.25192e-06  1.96712e-06  3.02101e-06  1.42893e-06  0.000945548  0.000119936  8.57528e-05       30.103
      6.59596  1.52632e+09  5.78304e+08  1.41648e+09  2.91614e+08  2.90354e+10  8.66399e+08  5.12259e+08  2.13911e+13  3.11697e-06  1.88408e-06  2.89267e-06  1.36841e-06  0.000903217  0.000114989  8.23307e-05      28.3682
      6.47588  1.66549e+09   6.3071e+08  1.54398e+09  3.18087e+08  3.35958e+10   9.9937e+08  5.90876e+08  2.39489e+13  2.98036e-06  1.80012e-06  2.76294e-06  1.30724e-06   0.00086055  0.000109976  7.88531e-05      26.7053
      6.35579  1.81188e+09  6.85471e+08  1.67782e+09  3.46001e+08  3.87914e+10  1.15033e+09  6.80053e+08  2.66718e+13  2.84412e-06  1.71645e-06   2.6337e-06  1.24629e-06  0.000818189  0.000104952  7.53556e-05      25.1127
      6.23571  1.95457e+09  7.39177e+08  1.80786e+09  3.73023e+08   4.4455e+10  1.31437e+09  7.76882e+08  2.94064e+13  2.69428e-06  1.62466e-06  2.49205e-06  1.17945e-06  0.000772098  9.94224e-05  7.14825e-05       23.587
      6.11563  2.10335e+09  7.94895e+08  1.94311e+09  4.01376e+08  5.08785e+10  1.49961e+09  8.86448e+08  3.24582e+13    2.549e-06  1.53571e-06  2.35481e-06  1.11469e-06  0.000727646  9.40562e-05  6.77155e-05      22.1197
      5.99555  2.24944e+09  8.49216e+08  2.07543e+09    4.289e+08  5.79293e+10  1.70278e+09  1.00641e+09  3.56748e+13  2.39942e-06  1.44425e-06  2.21381e-06  1.04813e-06  0.000682217  8.85471e-05  6.38371e-05      20.7111
      5.87546  2.40861e+09  9.08904e+08  2.21931e+09  4.59287e+08  6.61124e+10  1.93768e+09  1.14505e+09  3.92145e+13  2.26417e-06  1.36151e-06  2.08622e-06  9.87903e-07  0.000641136  8.35506e-05  6.03166e-05      19.3568
      5.75538  2.59131e+09  9.76873e+08  2.38428e+09  4.93812e+08  7.58991e+10  2.21733e+09   1.3102e+09  4.33093e+13  2.14946e-06  1.29121e-06  1.97774e-06  9.36716e-07  0.000606112   7.9284e-05  5.73121e-05      18.0575
       5.6353  2.78279e+09  1.04804e+09   2.5567e+09  5.30206e+08  8.70699e+10  2.53598e+09  1.49816e+09  4.78446e+13   2.0396e-06  1.22391e-06  1.87389e-06  8.87711e-07  0.000572582  7.51979e-05  5.44319e-05      16.8191
      5.51522  2.98524e+09  1.12362e+09  2.73847e+09  5.68512e+08  9.99013e+10  2.90155e+09  1.71395e+09  5.28308e+13  1.93596e-06  1.16041e-06  1.77593e-06  8.41481e-07  0.000541002  7.13494e-05  5.17178e-05      15.6427
      5.39513  3.21165e+09  1.20727e+09  2.94141e+09  6.11161e+08  1.15105e+11  3.33299e+09  1.96814e+09  5.85319e+13  1.84562e-06  1.10498e-06  1.69033e-06  8.01108e-07  0.000513314  6.79574e-05  4.93239e-05      14.5273
      5.27505  3.43291e+09  1.28941e+09  3.13887e+09  6.53256e+08  1.31898e+11  3.80731e+09  2.24841e+09  6.44115e+13  1.75085e-06    1.047e-06  1.60088e-06  7.58906e-07  0.000484388  6.43874e-05  4.67935e-05      13.4756
      5.15497  3.67658e+09  1.37996e+09  3.35592e+09  6.98718e+08  1.51614e+11  4.36229e+09  2.57534e+09  7.11307e+13  1.66681e-06  9.95537e-07  1.52144e-06  7.21437e-07  0.000458525  6.11853e-05  4.45233e-05      12.4818
      5.03489  3.91428e+09  1.46686e+09  3.56656e+09  7.44443e+08  1.73491e+11  4.97777e+09  2.93795e+09  7.80094e+13  1.58006e-06  9.42532e-07   1.4397e-06  6.82865e-07  0.000432085  5.78966e-05  4.21849e-05      11.5464
       4.9148  4.17242e+09  1.56264e+09  3.79472e+09  7.92171e+08  1.99109e+11  5.69353e+09  3.35958e+09  8.58817e+13  1.50221e-06  8.94904e-07  1.36623e-06    6.482e-07  0.000408372  5.49322e-05  4.00756e-05      10.6641
      4.79472  4.41098e+09  1.65039e+09  4.00396e+09  8.38252e+08  2.26999e+11  6.47352e+09  3.81859e+09  9.38185e+13  1.41904e-06  8.44184e-07   1.2881e-06   6.1131e-07  0.000383409   5.1798e-05  3.78381e-05      9.83559
      4.67464  4.67432e+09   1.7457e+09  4.23442e+09  8.86385e+08  2.59858e+11  7.38849e+09  4.35631e+09  1.02722e+14  1.34612e-06  7.99632e-07  1.21943e-06  5.78895e-07  0.000361453  4.90309e-05  3.58626e-05      9.05494
      4.55456  4.91203e+09  1.83334e+09  4.44028e+09  9.32158e+08  2.95548e+11  8.38051e+09  4.94055e+09  1.11537e+14  1.26878e-06  7.52534e-07  1.14692e-06  5.44649e-07   0.00033855  4.61337e-05  3.37881e-05      8.32259
      4.43447  5.16896e+09  1.92662e+09   4.6621e+09  9.78809e+08  3.37278e+11  9.53622e+09  5.62057e+09  1.21756e+14  1.19999e-06  7.10594e-07  1.08233e-06  5.14146e-07  0.000318176  4.35427e-05  3.19318e-05      7.63319
      4.31439  5.39069e+09  2.00543e+09  4.85085e+09  1.02152e+09  3.82146e+11  1.07779e+10  6.35022e+09  1.31515e+14   1.1272e-06  6.66383e-07  1.01432e-06  4.82016e-07  0.000296892  4.08249e-05  2.99785e-05      6.98821
      4.19431  5.63325e+09  2.09405e+09  5.05687e+09  1.06602e+09   4.3473e+11  1.22267e+10  7.20094e+09  1.42767e+14  1.06334e-06   6.2754e-07  9.54546e-07  4.53782e-07  0.000278152  3.84141e-05  2.82439e-05      6.38212
      4.07423  5.82146e+09  2.15999e+09  5.21262e+09  1.10179e+09  4.90071e+11  1.37562e+10   8.0976e+09  1.52734e+14  9.94337e-07  5.85756e-07  8.90344e-07  4.23434e-07  0.000258239  3.58477e-05   2.6392e-05      5.81637
      3.95414  6.05599e+09  2.24372e+09  5.40797e+09  1.14496e+09   5.5765e+11  1.56069e+10  9.18544e+09   1.6551e+14  9.38437e-07  5.51757e-07   8.3802e-07  3.98722e-07  0.000242007  3.37432e-05   2.4874e-05      5.28421
      3.83406  6.28516e+09  2.32609e+09  5.59635e+09  1.18742e+09  6.34946e+11  1.77206e+10  1.04237e+10  1.79261e+14  8.85938e-07  5.19805e-07  7.88846e-07  3.75496e-07   0.00022694  3.17846e-05    2.346e-05      4.78915
      3.71398  6.49216e+09  2.39591e+09  5.76246e+09  1.22536e+09  7.21825e+11  2.00888e+10  1.18128e+10  1.93405e+14  8.34862e-07  4.88721e-07  7.41025e-07  3.52904e-07  0.000212481  2.98936e-05  2.20921e-05      4.33082
       3.5939  6.65101e+09  2.45154e+09  5.88332e+09  1.25343e+09  8.16291e+11  2.26593e+10  1.33165e+10  2.07755e+14  7.82729e-07  4.57069e-07  6.92382e-07   3.2991e-07  0.000197903  2.79744e-05  2.06998e-05      3.90737
      3.47381  6.77291e+09   2.4924e+09  5.96919e+09  1.27632e+09  9.19995e+11   2.5474e+10  1.49613e+10   2.2192e+14  7.31962e-07  4.26293e-07  6.45102e-07  3.07559e-07  0.000183702  2.60894e-05   1.9329e-05      3.51622
      3.35373  6.81494e+09  2.49843e+09  5.98257e+09  1.28183e+09   1.0271e+12  2.83843e+10  1.66613e+10   2.3403e+14  6.78806e-07  3.94221e-07  5.95898e-07   2.8428e-07  0.000168913  2.41205e-05  1.78938e-05      3.15509
      3.23365  6.86972e+09  2.51506e+09  6.00475e+09  1.29233e+09  1.15258e+12  3.17642e+10  1.86442e+10  2.48618e+14  6.33231e-07  3.66631e-07  5.53501e-07  2.64237e-07  0.000156117   2.2399e-05  1.66376e-05      2.81928
      3.11357  6.84894e+09   2.5016e+09  5.95857e+09  1.28517e+09  1.28406e+12  3.52815e+10  2.06965e+10  2.62487e+14  5.86872e-07  3.38666e-07  5.10578e-07  2.43944e-07  0.000143247  2.06444e-05  1.53518e-05      2.50998
      2.99348  6.77145e+09  2.46221e+09   5.8611e+09  1.27075e+09  1.42521e+12  3.90219e+10  2.28748e+10  2.75103e+14  5.42021e-07  3.11654e-07  4.69153e-07  2.24354e-07  0.000130951  1.89482e-05  1.41054e-05      2.22546
       2.8734   6.6128e+09  2.40055e+09  5.69208e+09   1.2377e+09  1.57059e+12  4.28553e+10  2.51033e+10  2.85708e+14  4.97116e-07   2.8471e-07  4.27901e-07  2.04828e-07  0.000118857   1.7268e-05  1.28683e-05        1.964
      2.75332  6.35268e+09  2.29762e+09  5.43585e+09   1.1875e+09  1.71063e+12  4.65336e+10    2.724e+10  2.93002e+14  4.51031e-07  2.57236e-07  3.85937e-07  1.84941e-07  0.000106623  1.55601e-05  1.16083e-05       1.7238
      2.63324  5.96509e+09  2.14777e+09  5.07188e+09   1.1165e+09  1.83082e+12  4.96837e+10  2.90727e+10  2.92824e+14  4.02567e-07  2.28583e-07  3.42286e-07   1.6423e-07  9.39905e-05  1.37903e-05  1.02997e-05      1.50294
      2.51315  5.55196e+09  1.99513e+09  4.68838e+09    1.033e+09  1.95333e+12  5.28563e+10  3.09099e+10  2.92376e+14  3.58521e-07   2.0261e-07  3.02754e-07  1.45464e-07  8.25959e-05  1.21759e-05   9.1038e-06      1.29708
      2.39307  5.07762e+09  1.81387e+09  4.25581e+09  9.50014e+08  2.06313e+12  5.56797e+10  3.25499e+10  2.88457e+14  3.16099e-07  1.77705e-07  2.64939e-07  1.27484e-07  7.18553e-05  1.06456e-05  7.96855e-06       1.1066
      2.27299  4.54701e+09  1.61874e+09  3.77942e+09  8.39803e+08  2.15419e+12  5.79826e+10  3.38696e+10  2.80375e+14  2.75111e-07  1.53764e-07  2.28669e-07  1.10222e-07  6.17976e-05  9.20124e-06  6.89489e-06     0.931013
      2.15291  4.04052e+09  1.43353e+09  3.32793e+09  7.55607e+08  2.25323e+12  6.03454e+10  3.52252e+10  2.74604e+14  2.39794e-07  1.33183e-07  1.97504e-07  9.53892e-08  5.32418e-05  7.94952e-06   5.9624e-06     0.768978
      2.03283  3.48605e+09  1.22597e+09  2.84292e+09  6.38603e+08  2.30778e+12  6.14927e+10  3.58645e+10   2.6276e+14  2.04968e-07  1.13073e-07  1.67154e-07  8.09151e-08  4.49168e-05  6.72518e-06  5.04872e-06     0.623326
      1.91274  2.87982e+09  1.01065e+09  2.32297e+09  5.37713e+08  2.28404e+12  6.05788e+10  3.53088e+10  2.42595e+14  1.69616e-07  9.28776e-08  1.36818e-07  6.64024e-08  3.66173e-05  5.49938e-06  4.13231e-06     0.493433
      1.79266  2.26736e+09  7.93043e+08  1.80643e+09  4.15267e+08   2.1818e+12  5.74644e+10  3.34655e+10  2.17683e+14  1.35527e-07  7.35835e-08  1.07976e-07  5.25575e-08  2.88118e-05  4.33174e-06  3.25744e-06     0.377015
      1.67258  1.64627e+09  5.66046e+08  1.29343e+09  3.04624e+08  1.94631e+12   5.0816e+10  2.95651e+10  1.84508e+14  1.01266e-07  5.44635e-08  7.95615e-08  3.88612e-08  2.11709e-05  3.17998e-06  2.39281e-06     0.273861
       1.5525  1.05566e+09  3.62792e+08  8.16672e+08  1.94119e+08  1.55455e+12  3.99452e+10  2.31988e+10  1.45093e+14   6.7941e-08  3.61642e-08  5.25599e-08  2.57746e-08  1.39285e-05   2.0748e-06   1.5614e-06     0.182332
      1.43241  4.97975e+08  1.69597e+08  3.78492e+08  9.05406e+07  9.29879e+11  2.29025e+10  1.32597e+10  9.65087e+13  3.41655e-08   1.7969e-08  2.59679e-08  1.27856e-08  6.86284e-06  9.87887e-07  7.42249e-07     0.102415
      1.31233     -7577.87     -74947.8       -68382      -194007  9.95471e+08 -2.11448e+09 -1.30542e+09  3.72305e+13 -5.66666e-13 -8.75054e-12 -5.11354e-12 -2.87157e-11  6.05181e-09 -7.57284e-08  -6.0787e-08    0.0335262
      1.19225  -4.1053e+08 -1.36275e+08 -2.98795e+08 -7.30023e+07 -1.31869e+12 -3.73016e+10 -2.17492e+10 -3.28445e+13 -3.43672e-08 -1.75813e-08 -2.50135e-08 -1.25453e-08 -6.60359e-06 -1.10922e-06 -8.42395e-07   -0.0253547
      1.07217  -7.1362e+08 -2.32512e+08 -5.05335e+08 -1.37555e+08 -3.12684e+12 -8.51154e+10 -4.94895e+10 -1.13627e+14 -6.88949e-08 -3.46153e-08 -4.87865e-08 -2.46859e-08 -1.28983e-05 -2.10167e-06 -1.59421e-06   -0.0755779
     0.952083  -8.9566e+08 -2.89727e+08 -6.14036e+08  -1.5378e+08 -5.54952e+12  -1.4865e+11 -8.62408e+10 -2.07823e+14  -1.0384e-07 -5.10949e-08 -7.11893e-08 -3.64836e-08 -1.88568e-05 -3.04725e-06 -2.31152e-06      -0.1183
        0.832 -9.53159e+08  -3.0831e+08 -6.28767e+08 -1.88672e+08 -8.71019e+12 -2.30938e+11 -1.33777e+11  -3.1511e+14 -1.39112e-07 -6.67969e-08 -9.17674e-08 -4.78328e-08 -2.43803e-05 -3.93142e-06 -2.98336e-06    -0.153978
     0.711918 -8.94793e+08 -2.76496e+08 -5.63062e+08 -1.46218e+08 -1.28114e+13  -3.3663e+11 -1.94691e+11 -4.41136e+14 -1.75679e-07  -8.1884e-08 -1.10549e-07 -5.90393e-08 -2.95399e-05 -4.75854e-06 -3.61243e-06     -0.18348
     0.591835 -7.45067e+08 -2.30284e+08 -4.42166e+08 -1.53809e+08 -1.79993e+13 -4.69291e+11 -2.71015e+11  -5.8652e+14 -2.13059e-07 -9.58291e-08 -1.26442e-07 -6.99916e-08 -3.41881e-05 -5.50873e-06 -4.18386e-06    -0.207289
     0.471753 -5.38572e+08 -1.72254e+08 -2.96712e+08 -8.46301e+07 -2.44984e+13 -6.33727e+11 -3.65302e+11 -7.67288e+14 -2.55142e-07 -1.09641e-07 -1.40564e-07 -8.21429e-08 -3.83328e-05 -6.17818e-06 -4.69428e-06    -0.226227
      0.35167 -3.12273e+08 -7.41825e+07 -1.56711e+08 -7.40648e+07 -3.24805e+13 -8.34262e+11 -4.80142e+11 -9.77184e+14 -3.07901e-07 -1.24989e-07 -1.54517e-07 -9.87636e-08 -4.18673e-05 -6.75255e-06 -5.13292e-06    -0.240587
