Pressure (atm),Temperature (K),B1_Frequencies_1_R1->P1,B1_Energy_1_R1->P1,B4_Energy_1_R1->P1,W1_Frequencies_1_R1->P1,B3_Frequencies_1_R1->P1,R1_Frequencies_1_R1->P1,B2_Frequencies_1_R1->P1,B4_SymmetryFactor_1_R1->P1,B1_SymmetryFactor_1_R1->P1,colrel_Sigmas_R1->P1,W3_SymmetryFactor_1_R1->P1,B3_SymmetryFactor_1_R1->P1,W3_Energy_1_R1->P1,P1_Frequencies_1_R1->P1,B2_SymmetryFactor_1_R1->P1,B4_Frequencies_1_R1->P1,W1_SymmetryFactor_1_R1->P1,colrel_PowerOne_R1->P1,colrel_FactorOne_R1->P1,R1_Energy_1_R1->P1,W3_Frequencies_1_R1->P1,P1_SymmetryFactor_1_R1->P1,colrel_Epsilons_R1->P1,B2_Energy_1_R1->P1,B3_Energy_1_R1->P1,R1_SymmetryFactor_1_R1->P1,W1_Energy_1_R1->P1,P1_Energy_1_R1->P1
0.1,470.0,-0.00899916066564233,-0.0003837366869068018,-1.0533299552132733e-05,3.459632028561493e-07,-0.13529452148153492,0.31247468962492897,-0.1771227485064709,-0.00017527970987660913,-0.002273920305292704,-4.885293022222863e-06,2.9697920862882472e-06,-0.4236224484993063,9.490214568247066e-07,0.0,-0.5508052899842648,-0.00024191165484827208,5.824640265181691e-07,-2.350309505655498e-06,-7.002069822584175e-06,1.0706918999960224,8.996233595026562e-06,0.0,-7.62075545411959e-08,-0.5881645005913165,-0.4536497094595944,1.0000078506477361,-2.0404750109442212e-07,0.0
0.1,480.0,-0.009398162274047599,-0.00039876485753194196,-1.0178417149773229e-05,3.8683922211937386e-07,-0.1403496051292413,0.32719701108497246,-0.18662822575166665,-0.00014173075230273477,-0.0023697737162645936,-4.700888081234016e-06,2.841752264466018e-06,-0.419920645805762,1.0233747354261054e-06,0.0,-0.5544995806630231,-0.00017736678342255023,6.680681602397146e-07,-2.337966744191932e-06,-6.75663989967764e-06,1.048386840438399,8.92528989508643e-06,0.0,1.4282257721874003e-08,-0.5800404118718895,-0.44066168961545465,1.0000084693610727,-2.3276261482016631e-07,0.0
0.1,490.0,-0.009808622292163132,-0.0004141724592507666,-9.911161272903188e-06,4.108767848246454e-07,-0.14536802388696365,0.34202227978129285,-0.19624839900898616,-0.00011055526422966135,-0.002468385702004176,-4.537194497728295e-06,2.7230604855913755e-06,-0.41634053260183307,1.0668229866289792e-06,0.0,-0.5580689020896591,-0.00011671809953719607,7.21743337409178e-07,-2.3453872777273632e-06,-6.528642573110567e-06,1.0269919762369195,8.847796370312321e-06,0.0,7.836883452649679e-08,-0.5721087479202196,-0.428322664089769,1.000008986245114,-2.4978214406461723e-07,0.0
0.1,500.0,-0.010229448422841956,-0.00042987307388837247,-9.78124646968678e-06,4.1936932998489924e-07,-0.15034498522680503,0.3569369101418023,-0.2059711967366413,-8.329488160622054e-05,-0.002569472027208337,-4.3930232957589115e-06,2.614118623567367e-06,-0.41287517004706276,1.0813330748388208e-06,0.0,-0.5615188152177144,-6.268108982898276e-05,7.454674039309717e-07,-2.371300392405114e-06,-6.317422100114146e-06,1.006452712567872,8.75978246821537e-06,0.0,1.1788824796946943e-07,-0.5643654279381116,-0.41658718722482435,1.0000094049035522,-2.5591342823542753e-07,0.0
0.1,510.0,-0.010659707239720243,-0.00044579392935719113,-9.826925959984205e-06,4.140192360980918e-07,-0.15527632435516292,0.3719278897830496,-0.21578528403604263,-6.114268608801144e-05,-0.002672786616071576,-4.266747660524585e-06,2.5150266557439726e-06,-0.40951818220804914,1.0696477024149326e-06,0.0,-0.5648546204048184,-1.7361912246764885e-05,7.420359677777973e-07,-2.413768479548116e-06,-6.121992425965996e-06,0.9867187394794068,8.658321317065175e-06,0.0,1.3520636023531704e-07,-0.5568061535720625,-0.40541375816489084,1.0000097305947742,-2.5223926361575316e-07,0.0
0.1,520.0,-0.01109862971221622,-0.00046187606810810315,-1.0075811279305771e-05,3.9676627499593605e-07,-0.1601584568423254,0.38698277454098556,-0.22568005533678767,-4.496572654067634e-05,-0.0027781239429156496,-4.156469836597115e-06,2.425643878723077e-06,-0.4062637021158417,1.0349851571742e-06,0.0,-0.568081389583779,1.7703770302854566e-05,7.147502279759125e-07,-2.4704385046412416e-06,-5.941147765590156e-06,0.9677436185536472,8.541384098656857e-06,0.0,1.3300330071731024e-07,-0.5494264763749744,-0.39476442636408426,1.0000099696215994,-2.4000677002612453e-07,0.0
0.1,530.0,-0.011545608101294074,-0.000478073809886404,-1.0545968812286181e-05,3.6965272882908477e-07,-0.16498832637579908,0.40208968256511995,-0.23564561158094702,-3.53363102486963e-05,-0.002885318937070915,-4.060155438355306e-06,2.3456438648294404e-06,-0.403106321825766,9.808011100751545e-07,0.0,-0.5712039878915268,4.149656215386618e-05,6.671686277437803e-07,-2.5387414829308463e-06,-5.7735539709744095e-06,0.9494844166447902,8.407699522009885e-06,0.0,1.1410253632068541e-07,-0.5422218534574674,-0.3846044412175718,1.0000101288620746,-2.2053984075855516e-07,0.0
0.1,540.0,-0.012000186859646935,-0.0004943537508395264,-1.1247154024207743e-05,3.3472077401622e-07,-0.16976335112217938,0.4172372873272625,-0.24567272734617399,-3.25679222607655e-05,-0.002994245139943077,-3.975738030238784e-06,2.2745623337706863e-06,-0.4000410467121189,9.106053044039263e-07,0.0,-0.5742270878266205,5.345093735004874e-05,6.029151880157363e-07,-2.616046066899164e-06,-5.617821595323232e-06,0.9319013805523433,8.256623471577854e-06,0.0,8.133952741101565e-08,-0.5351876931263311,-0.37490194017373235,1.0000102154168333,-1.9517227480435533e-07,0.0
0.1,550.0,-0.012462049631948054,-0.0005106934856674547,-1.2182083346435029e-05,2.939373160750419e-07,-0.1744813711246159,0.43241480946301175,-0.25575281203445577,-3.675275187241619e-05,-0.003104811703933968,-3.901197714469228e-06,2.211837843363573e-06,-0.3970632540248243,8.278251958330584e-07,0.0,-0.5771551782974074,5.3389947366657616e-05,5.255364610180386e-07,-2.699772948457973e-06,-5.472562427557644e-06,0.9149576473825447,8.088021491195431e-06,0.0,3.7464319571918866e-08,-0.5283193920723507,-0.3656276705727727,1.0000102363509524,-1.651984699086931e-07,0.0
0.1,560.0,-0.0129310039802856,-0.0005270801927024526,-1.3347674680854839e-05,2.491415350893172e-07,-0.17914059833899398,0.4476120074231167,-0.2658778681757649,-4.7798704645446015e-05,-0.003216959692205975,-3.834617725053304e-06,2.1568456409212248e-06,-0.3941686555899032,7.357086623315443e-07,0.0,-0.5799925703379162,4.146074358790281e-05,4.383990601380075e-07,-2.787476677393e-06,-5.336431671654732e-06,0.8986189861030724,7.902165127436286e-06,0.0,-1.4927573592776162e-08,-0.5216123654541526,-0.35675474116286054,1.0000101985111354,-1.31838640916506e-07,0.0
0.1,570.0,-0.013406965062698884,-0.0005435091834905314,-1.4736211420537968e-05,2.0201076504405497e-07,-0.18373957028747412,0.4628191669609032,-0.27604044903435554,-6.546448118672453e-05,-0.0033306580273783403,-3.774222901078769e-06,2.108925261731725e-06,-0.39135326443871155,6.372584721012803e-07,0.0,-0.5827434007976393,1.8073399985845587e-05,3.4462024412696157e-07,-2.8769010128231714e-06,-5.208158024539687e-06,0.8828535664304572,7.69964212524066e-06,0.0,-7.344126494368e-08,-0.515062071031038,-0.3482583998146434,1.0000101084019823,-9.621577043653167e-08,0.0
0.1,580.0,-0.013889939166012319,-0.0005599824878974672,-1.6336402898389975e-05,1.5404082649295901e-07,-0.1882771078473627,0.47802708952039735,-0.28623361703203193,-8.939183972535045e-05,-0.00344589934569659,-3.7184036085574436e-06,2.067402578983893e-06,-0.38861336509154376,5.351919950512633e-07,0.0,-0.5854116349403334,-1.6155412425253234e-05,2.47024843925873e-07,-2.9660132418760753e-06,-5.0865638279072425e-06,0.8676317517257855,7.481279776346374e-06,0.0,-1.3591028132214631e-07,-0.5086640283266278,-0.3401158344224239,1.000009972107855,-5.934183202621485e-08,0.0
0.1,590.0,-0.014380007731661098,-0.0005765075219655784,-1.8134327395699563e-05,1.0653748647847201e-07,-0.19275227736334216,0.4932270796182767,-0.2964509039871589,-0.00011913455803956936,-0.0035626959395317587,-3.6657282327638037e-06,2.0316070448367435e-06,-0.38594548719003974,4.3192053736317137e-07,0.0,-0.5880010686002372,-6.045304295591687e-05,1.4812271703924546e-07,-3.0530221423071133e-06,-4.970577244513784e-06,0.8529259130287115,7.248080383929578e-06,0.0,-2.0041011697194268e-07,-0.5024138336556218,-0.33230599436916575,1.000009795249333,-2.2111175597737408e-08,0.0
0.1,600.0,-0.014877312306297512,-0.0005930958676221591,-2.011425326644983e-05,6.061625653960401e-08,-0.19716435704295868,0.5084109313322714,-0.3066862737815318,-0.00015418389878219885,-0.003681075912838877,-3.614946935713426e-06,2.0008848349388255e-06,-0.383346382162151,3.2954356869076865e-07,0.0,-0.5905153303266197,-0.0001139354178499804,5.01018219193993e-08,-3.136383530849213e-06,-4.859238199209127e-06,0.8387102617458362,7.001167601720247e-06,0.0,-2.652609936412304e-07,-0.49630717171663175,-0.3248094302601481,1.0000095829653965,1.4700691209620314e-08,0.0
0.1,610.0,-0.01538204068917073,-0.0006097621798480036,-2.225934021722058e-05,1.7208236747485688e-08,-0.2015128074447113,0.5235709140204658,-0.3169340877834981,-0.00019399058451267533,-0.003801079629262098,-3.564988912571507e-06,1.974608563775103e-06,-0.38081300260712453,2.2985393393033767e-07,0.0,-0.5929578837857606,-0.0001756455372947695,-4.5167146898219476e-08,-3.2147966442518104e-06,-4.751699553100945e-06,0.8249606988382899,6.741742371727308e-06,0.0,-3.290226740422246e-07,-0.49033982434299656,-0.3176081499091615,1.000009339914294,5.0434373449970844e-08,0.0
0.1,620.0,-0.01589441442730279,-0.0006265232271260679,-2.4552227035402913e-05,-2.292983293968137e-08,-0.2057972457753699,0.538699757401472,-0.3271890731526846,-0.00023798342473793218,-0.003922756498415585,-3.5149549938606633e-06,1.952184172401221e-06,-0.378342484101225,1.3435088439376472e-07,0.0,-0.5953320305715596,-0.0002445861523251127,-1.361178606985856e-07,-3.2871939850611292e-06,-4.647224743336117e-06,0.8116546786340677,6.4710471880931525e-06,0.0,-3.904836349665372e-07,-0.4845076769086753,-0.3106854888009526,1.0000090702875755,8.454108165515468e-08,0.0
0.1,630.0,-0.016414677719878003,-0.0006433970641058715,-2.697551464721563e-05,-5.920277816289369e-08,-0.21001742366263207,0.5537906361259372,-0.33744629401078124,-0.00028558482330865944,-0.004046162120626567,-3.4641070592929094e-06,1.9330555120432577e-06,-0.3759321291441937,4.425840601827403e-08,0.0,-0.5976409134922154,-0.0003197470123944945,-2.214698310448704e-07,-3.352726729341631e-06,-4.545182894373749e-06,0.7987710856309209,6.19033752390464e-06,0.0,-4.4864644357999723e-07,-0.4788067228058101,-0.3040259934612348,1.000008777833012,1.165752726979771e-07,0.0
0.1,640.0,-0.01694308772864926,-0.0006604023307748372,-2.9512154765623187e-05,-9.11625813217804e-08,-0.2141732080486823,0.5688371539665092,-0.347701125369019,-0.0003362234436774864,-0.004171355792151007,-3.4118554382798277e-06,1.9167070863341514e-06,-0.37357939298902754,-3.945313520094601e-08,0.0,-0.5998875203427153,-0.0004001271613220727,-3.002063218140929e-07,-3.4107473403450956e-06,-4.445042211483068e-06,0.7862901228617482,5.900859319746748e-06,0.0,-5.027107795798912e-07,-0.47323306634240875,-0.2976153163463561,1.0000084658831305,1.4618615952356507e-07,0.0
0.1,650.0,-0.017479906246228527,-0.0006775576694742192,-3.214575490691088e-05,-1.1849322614893973e-07,-0.2182645648503421,0.5838333277472056,-0.35794922964423986,-0.00038934433205487374,-0.0042983983601235535,-3.3577452010276065e-06,1.902665332907444e-06,-0.3712818711216866,-1.1604354937242717e-07,0.0,-0.6020746881348138,-0.0004847527997410494,-3.7155030093382576e-07,-3.4607906539037467e-06,-4.3463623025737795e-06,0.774193210571749,5.603831585269583e-06,0.0,-5.52055216793589e-07,-0.4677829243511237,-0.29144012102284444,1.0000081373869072,1.7310864567666694e-07,0.0
0.1,660.0,-0.01802539264414139,-0.0006948812494032105,-3.486081047928994e-05,-1.4099543607704775e-07,-0.22229154504526027,0.5987735711250018,-0.36818653556233605,-0.00044441680232372704,-0.004427350407989373,-3.3014420171142945e-06,1.8904987761558305e-06,-0.3690372881814192,-1.8497873339616609e-07,0.0,-0.6042051077326407,-0.0005726912398809913,-4.3493963203424723e-07,-3.5025543900713546e-06,-4.248785914558381e-06,0.7624628941094566,5.3004332520341075e-06,0.0,-5.962186028346259e-07,-0.4624526267517522,-0.2854879965458876,1.0000077949427957,1.971540961367299e-07,0.0
0.1,670.0,-0.01857979800420727,-0.0007123903874749699,-3.7642874180133165e-05,-1.5857177323633778e-07,-0.22625427286582747,0.6136526783270704,-0.37840921923306947,-0.0005009403777267125,-0.004558270746889877,-3.242718105931138e-06,1.8798173224625833e-06,-0.3668434881357054,-2.459067773724102e-07,0.0,-0.6062813288291073,-0.0006630614640034281,-4.900024050776177e-07,-3.5358797959398703e-06,-4.1520304725529234e-06,0.7510827600658713,4.9917935430072245e-06,0.0,-6.34881653289933e-07,-0.4572386162694676,-0.2797473800679893,1.000007440831778,2.1820124731559802e-07,0.0
0.1,680.0,-0.01914336032692538,-0.0007301012542534596,-4.047867222970878e-05,-1.712124234584529e-07,-0.23015293580945662,0.6284658079370073,-0.3886136871782563,-0.0005584490673334131,-0.004691215185588624,-3.181438629494512e-06,1.870270912013908e-06,-0.3646984255457346,-2.9863487616122306e-07,0.0,-0.6083057651927741,-0.0007550417689516773,-5.365330425868016e-07,-3.560732923926373e-06,-4.055879698152647e-06,0.7400373598103689,4.67898521570078e-06,0.0,-6.678492023119498e-07,-0.4521374474767517,-0.27420748681685914,1.0000070770495082,2.3618747230137497e-07,0.0
0.1,690.0,-0.01971630070697365,-0.0007480286540142552,-4.3356176126129356e-05,-1.7898188103661273e-07,-0.23398777620289354,0.6432084668130611,-0.39879656110186795,-0.0006165142334522622,-0.004826235550386848,-3.117548792515062e-06,1.861547722676643e-06,-0.3626001577785728,-3.431074556046035e-07,0.0,-0.6102807001145322,-0.0008478749418680038,-5.744696230623151e-07,-3.5771868893521082e-06,-3.960175503993204e-06,0.7293121396713886,4.36302014346744e-06,0.0,-6.950334097271765e-07,-0.4471457852984802,-0.26885824667682773,1.0000067053369253,2.511005429987253e-07,0.0
0.1,700.0,-0.020298820366854178,-0.0007661858685696597,-4.6264637704697015e-05,-1.82006663884624e-07,-0.23775908408749216,0.6578764942111135,-0.40895466420259785,-0.0006747462818736087,-0.004963378926623648,-3.0510618071060345e-06,1.8533720603124313e-06,-0.36054683804057386,-3.793857822417916e-07,0.0,-0.6122082919865476,-0.0009408713703636884,-6.038727073803125e-07,-3.585405331722726e-06,-3.864810314026162e-06,0.7188933770963601,4.044846769347042e-06,0.0,-7.164381157171593e-07,-0.44226040309578746,-0.26369024669233787,1.0000063272089417,2.6297098042997345e-07,0.0
0.1,800.0,-0.026678179804112367,-0.0009621393844979772,-7.55574272496756e-05,-4.296430364813814e-09,-0.2720661416694472,0.7997441815072983,-0.5085968978160876,-0.00120800868719355,-0.006457846734226156,-2.2756740284456544e-06,1.762183841925532e-06,-0.34213710013212717,-3.559613860114103e-07,0.0,-0.6292770909188937,-0.0017759224814374054,-4.955635972396483e-07,-3.289004379703017e-06,-2.9296119608776706e-06,0.6290323350574284,9.055738802815216e-07,0.0,-6.540296090546399e-07,-0.3986146153980879,-0.22028583597017762,1.0000024112500043,2.394905645555567e-07,0.0
0.1,900.0,-0.03406261524247448,-0.0011842315363856898,-0.00010406879659722847,3.5215961291484314e-07,-0.3005440046410552,0.9314903894888743,-0.6034019756558477,-0.0015860960852590645,-0.008174459913027425,-1.4523078845253521e-06,1.6037110939071548e-06,-0.3267200623012174,7.413216901249982e-08,0.0,-0.6432657723108637,-0.0023168859303981763,3.470489182629808e-08,-2.599101926291092e-06,-2.079413147107136e-06,0.5591404955708701,-1.8364055523367779e-06,0.0,-2.972831673050555e-07,-0.36275030940445036,-0.1880034763045103,0.999998598985282,6.889038123061133e-08,0.0
0.1,1000.0,-0.042315639345393646,-0.0014253928834308258,-0.00013409363867131986,6.687845473992656e-07,-0.32380481948556555,1.0523940407910584,-0.6922767048212761,-0.0018579678068503635,-0.010079529247919227,-7.600971385107205e-07,1.3826811404996922e-06,-0.31341004263297145,5.487474388446203e-07,0.0,-0.6550489229647575,-0.0026435691540960815,6.052555264601473e-07,-1.8624993667961328e-06,-1.3891529996958313e-06,0.5032258242570745,-3.998182050161731e-06,0.0,9.076820468426491e-08,-0.3328077734270944,-0.16314496646115142,0.9999950979212372,-1.1464115685122613e-07,0.0
0.1,1100.0,-0.051216693107085244,-0.0016754083916700289,-0.00016919289751447724,8.5045255540279e-07,-0.34250849013474316,1.1626896408467877,-0.77482168689461,-0.0021356051202663278,-0.012120345701158967,-2.736284422681983e-07,1.1330196108393315e-06,-0.30163406998620756,8.823556045484124e-07,0.0,-0.6651458165773034,-0.0029504527654622167,1.0186894727804657e-06,-1.258310370335826e-06,-8.854925093400031e-07,0.4574758634862543,-5.582723682210169e-06,0.0,3.7305417823117693e-07,-0.3074549377458395,-0.1434749967232324,0.9999920037886902,-2.4368630401277164e-07,0.0
0.1,1200.0,-0.06053703591154656,-0.0019250768492790201,-0.0002120083654821898,8.865203426501291e-07,-0.3573043542599265,1.2630663703530074,-0.8510611725701952,-0.002517366696638651,-0.01424344170298013,9.023632042872067e-09,8.843973581494558e-07,-0.2910164129406378,1.0257518716218422e-06,0.0,-0.6738905594887192,-0.003411546267106746,1.2212603224651675e-06,-8.398968976921812e-07,-5.543872216817596e-07,0.4193494786390032,-6.659983369076177e-06,0.0,5.125348177349404e-07,-0.28572168850436297,-0.12756319897825327,0.9999893801289622,-3.013158680579523e-07,0.0
0.1,1300.0,-0.07007594623614241,-0.0021675583408647123,-0.0002638390838002544,8.051923591707361e-07,-0.36879487550106443,1.3543915040304795,-0.9212622141558611,-0.0030667018145825575,-0.016402891747988334,1.2524396445815574e-07,6.557549424335992e-07,-0.28130644812357936,9.994321948003045e-07,0.0,-0.6815171643959002,-0.004141655856716575,1.2334318402777129e-06,-5.953722798577427e-07,-3.630339310818225e-07,0.387087683924056,-7.314948699213295e-06,0.0,5.239157287176029e-07,-0.26688862575141764,-0.1144528651474927,0.9999872633388625,-2.960311132470863e-07,0.0
0.1,1400.0,-0.07967198644077228,-0.0023983718162960015,-0.000324879741946454,6.457164634876982e-07,-0.37751716819141873,1.4375653964156578,-0.9858171855236767,-0.0038142229385188207,-0.018562579586970645,1.2177554638843341e-07,4.56876873807041e-07,-0.272333195742192,8.493912550890838e-07,0.0,-0.688201492743795,-0.005198864738196003,1.103374876322891e-06,-4.874785332921864e-07,-2.748263182756932e-07,0.3594341568960588,-7.6277680831140695e-06,0.0,4.4107484215914246e-07,-0.2504128126301205,-0.10348110644600382,0.999985662948387,-2.453950467808294e-07,0.0
0.1,1500.0,-0.08920225424155213,-0.0026149361177025088,-0.00039459281018349796,4.451605827616677e-07,-0.38393736046296817,1.5134499936264088,-1.0451706995522094,-0.004766351433957928,-0.0206956881377177,4.209210599147669e-08,2.9134712688240587e-07,-0.2639767475446198,6.244234477552483e-07,0.0,-0.6940824601659835,-0.0065989491837639535,8.828635214203333e-07,-4.74356655953789e-07,-2.5668270400392717e-07,0.3354676020672444,-7.667537337988001e-06,0.0,3.001861029110934e-07,-0.2358777061837274,-0.09417512594112674,0.9999845660478722,-1.677273861779769e-07,0.0
0.1,1600.0,-0.09857700594596354,-0.00281605047162877,-0.00047202874291101796,2.3354437120112044e-07,-0.3884527595626852,1.5828372318713466,-1.0997761726247155,-0.005913945110778898,-0.022783204077131913,-7.825311654470895e-08,1.590234528560232e-07,-0.25615032899426055,3.6658349958587906e-07,0.0,-0.6992733681935162,-0.008330095400375171,6.169948430804599e-07,-5.186126676426783e-07,-2.81644636685348e-07,0.31449701611662995,-7.491503131017716e-06,0.0,1.3256242984271315e-07,-0.22295887081406174,-0.08618940031472727,0.9999839437048673,-7.867269756143851e-08,0.0
0.1,1700.0,-0.1077332214724766,-0.0030014530089568503,-0.0005560544468287802,3.302429676454247e-08,-0.3913980159105336,1.6464384856100116,-1.150071392513242,-0.007238998672875868,-0.024812267256775135,-2.1233727935815868e-07,5.774421638226469e-08,-0.24878900299342763,1.0842466727822624e-07,0.0,-0.7038684571442664,-0.010364458241212727,3.410866864388838e-07,-5.902786674493769e-07,-3.291006118377995e-07,0.295993940156678,-7.146201768665535e-06,0.0,-3.745968187903314e-08,-0.21140010165566003,-0.07926609264421078,0.9999837571453642,9.746865859733208e-09,0.0
0.1,1800.0,-0.11662861521633319,-0.0031714860246579075,-0.0006455000250621928,-1.4124338127486798e-07,-0.39305284958391656,1.7048847049514426,-1.1964658808693682,-0.008719287234344085,-0.0267746930136129,-3.4092540339469694e-07,-1.5596481005248247e-08,-0.24184250812337724,-1.267038054403281e-07,0.0,-0.7079470554695222,-0.012666244757654262,8.085250484057161e-08,-6.669438888381779e-07,-3.840182019253448e-07,0.27954730588281856,-6.669117799178924e-06,0.0,-1.9234384266454984e-07,-0.2009965165059729,-0.07320926723838443,0.9999839627190089,8.897118398350989e-08,0.0
0.1,1900.0,-0.125236596479965,-0.0033268571510497477,-0.0007392451399358956,-2.797284198214218e-07,-0.3936499487325378,1.7587316189803177,-1.2393353684276407,-0.010331355010961085,-0.028665761813600806,-4.510195525199678e-07,-6.441182446900425e-08,-0.2352706741263734,-3.2321753487480446e-07,0.0,-0.7115764447584038,-0.015196967714686304,-1.46173196139815e-07,-7.327638416581799e-07,-4.3588747195749425e-07,0.2648325461156292,-6.090318953132004e-06,0.0,-3.203124373031427e-07,-0.19158238835389915,-0.06786761841427946,0.9999845154769902,1.533381069306359e-07,0.0
0.1,2000.0,-0.13354224106549373,-0.0034684755329060543,-0.0008362646592730757,-3.771561392150651e-07,-0.3933823326528962,1.8084670008262058,-1.2790204253160626,-0.012052316035946573,-0.030483272803096085,-5.344123858786088e-07,-9.206662648897913e-08,-0.22904045149447305,-4.7161813776363086e-07,0.0,-0.7148139811877896,-0.01791865082729571,-3.289208054929045e-07,-7.77167424324329e-07,-4.776922465208294e-07,0.25158997427116375,-5.433885308605003e-06,0.0,-4.141152306559621e-07,-0.18302225539908054,-0.06312262025167416,0.9999853715439964,1.994435723030578e-07,0.0
0.1,2100.0,-0.1415391640984836,-0.003597342866572916,-0.0009356484496849995,-4.3133307790540874e-07,-0.3924098788389102,1.8545184301907167,-1.3158274153676452,-0.013860854402423899,-0.03222682339651263,-5.864399732332395e-07,-1.0169419981835371e-07,-0.22312395914820046,-5.669527691600345e-07,0.0,-0.7177087458905782,-0.02079564389741378,-4.6119230986393605e-07,-7.936190808267608e-07,-5.050283766398765e-07,0.2396093416336308,-4.7190957094219815e-06,0.0,-4.698930586807446e-07,-0.17520433277619887,-0.05888022298156331,0.999986489562997,2.2556124048444598e-07,0.0
0.1,2200.0,-0.14922713575992058,-0.0037144830731422863,-0.0010366055938151482,-4.422130526608778e-07,-0.390864937987736,1.8972607761748301,-1.3500306603983547,-0.015737708631560203,-0.03389727011866836,-6.049806607958365e-07,-9.611535769485352e-08,-0.21749717993575682,-6.075373329050593e-07,0.0,-0.7203028702288915,-0.023795535291624367,-5.403293373935281e-07,-7.78566043874282e-07,-5.153953771279654e-07,0.22871860606923733,-3.961388577933282e-06,0.0,-4.862327093962958e-07,-0.16803556499617525,-0.05506492517737477,0.9999878314774555,2.311648349111497e-07,0.0
0.1,2300.0,-0.15661028480102962,-0.0038208985097042077,-0.0011384597781576224,-4.11186683459917e-07,-0.38885707522521645,1.9370230494485912,-1.3818751494049464,-0.01766583655864397,-0.035496329732677794,-5.896845095137099e-07,-7.78156746270992e-08,-0.21213907253437855,-5.939555806888484e-07,0.0,-0.7226326207077965,-0.02688950029641596,-5.661615756286124e-07,-7.305963969571796e-07,-5.076487267658639e-07,0.21877563015110413,-3.1731307278511876e-06,0.0,-4.634240666351074e-07,-0.16143786450733408,-0.05161547089924755,0.9999893628647264,2.1655563499154587e-07,0.0
0.1,2400.0,-0.16369575631003802,-0.003917544070950376,-0.0012406401182920323,-3.4055709348246993e-07,-0.38647702679309826,1.9740944994907472,-1.4115794054787232,-0.01963039114954585,-0.03702628673853457,-5.413964751936761e-07,-4.8954367279430476e-08,-0.20703095404083577,-5.283018588160942e-07,0.0,-0.7247292973344601,-0.030052311488513273,-5.402057930510238e-07,-6.497904118297218e-07,-4.815868759660826e-07,0.20966195420019804,-2.36422928052737e-06,0.0,-4.028968025542028e-07,-0.1553452191404081,-0.048481679039612854,0.9999910529797871,1.8258188111180677e-07,0.0
0.1,2500.0,-0.17049271562437762,-0.004005313149366934,-0.0013426700308455239,-2.3316209720647936e-07,-0.38379997793322634,2.0087299492281483,-1.4393382934131416,-0.021618591427805714,-0.03848978053060674,-4.617334290858472e-07,-1.1388972940744323e-08,-0.20215606073557038,-4.1362272949081427e-07,0.0,-0.7266199826225181,-0.033262157995910695,-4.6507105292957697e-07,-5.372333556582503e-07,-4.376454441629711e-07,0.201278063276785,-1.5426179074169957e-06,0.0,-3.0680410949352083e-07,-0.14970144397352525,-0.0456220748091555,0.999992874621964,1.3043271800666244e-07,0.0
0.1,2600.0,-0.17701161372813223,-0.004085031314069365,-0.0014441556882631983,-9.210774726742505e-08,-0.38088826656569275,2.0411544156216777,-1.4653256540515311,-0.02361954148585923,-0.03988965174711237,-3.527792995882291e-07,3.329335382908413e-08,-0.1974992277512246,-2.5351387797503305e-07,0.0,-0.7283281687820805,-0.036500366737717525,-3.4402595312450757e-07,-3.9465661697918684e-07,-3.766740344724538e-07,0.19353974595447163,-7.146434097764684e-07,0.0,-1.7772151964559558e-07,-0.14445841670521906,-0.043002098182922985,0.9999948039015505,6.149006136788257e-08,0.0
0.1,2700.0,-0.18326364909799903,-0.004157454900059169,-0.001544774914189741,7.941538863798584e-08,-0.37779360808292417,2.071567088258847,-1.4896967129159422,-0.025624029998683844,-0.04122883237849159,-2.1686895749608447e-07,8.374307737323452e-08,-0.19304664931192997,-5.1834918254900114e-08,0.0,-0.7298742844839018,-0.039751083123228524,-1.806895853398422e-07,-2.2417774796322728e-07,-2.9977548348698246e-07,0.18637526188251075,1.1462639102762389e-07,0.0,-1.8433281498989244e-08,-0.13957467975212276,-0.040592733109560665,0.9999968199571643,-2.2775730715815032e-08,0.0
0.1,2800.0,-0.18926037660203696,-0.004223272621981296,-0.001644266958073473,2.7825552143357156e-07,-0.3745589243162181,2.1001447442451227,-1.5125902465436025,-0.027624329367847825,-0.042510268106799316,-5.6437740344218674e-08,1.3881679902370756e-07,-0.18878569449920227,1.8748801367284643e-07,0.0,-0.7312761383166847,-0.043000945547115074,2.1184867937775214e-08,-2.8115228487070564e-08,-2.08191617304931e-07,0.17972311599795884,9.41156843344365e-07,0.0,1.6821595209907875e-07,-0.13501432332645108,-0.038369447487278295,0.9999989046564322,-1.2087768375466035e-07,0.0
0.1,2900.0,-0.1950134261869789,-0.0042831089585425915,-0.0017424233349476591,5.013794030534304e-07,-0.3712198471262482,2.1270446751984813,-1.534130510169097,-0.029614005173404484,-0.04373686431281647,1.2608104091314674e-07,1.975483925976188e-07,-0.18470476200625016,4.605952617004935e-07,0.0,-0.7325492928827712,-0.04623877321539503,2.5785818098191656e-07,1.9114113498917033e-07,-1.0322330483038661e-07,0.1735302930066864,1.7617496556260408e-06,0.0,3.794214357524876e-07,-0.13074608584747943,-0.03631136536513334,1.0000010423000751,-2.313602678343648e-07,0.0
