========================================
ch3ar_W1_Energy_1_0.0.out
0.1 atm
T,W1->R
620.0,1.04598e-17
630.0,3.28589e-17
640.0,9.96475e-17
650.0,2.91657e-16
660.0,8.23891e-16
670.0,2.25556e-15
680.0,5.99581e-15
690.0,1.54548e-14
700.0,3.87065e-14
800.0,1.00754e-10
900.0,4.15566e-08
1000.0,4.7217e-06
1100.0,0.000210997
1200.0,0.00467478
1300.0,0.0606177
1400.0,0.516628
1500.0,3.14422
1600.0,14.6175
1700.0,54.4992
1800.0,168.617
1900.0,447.854
2000.0,1041.11
2100.0,2175.41
2200.0,4161.21
2300.0,7270.16
2400.0,11961.5
2500.0,18287.4
2600.0,26874.3
2700.0,38295.9
2800.0,51232.5
2900.0,67498.7
3000.0,87486.3
========================================
ch3ar_W1_Energy_1_0.0.out
0.7 atm
T,W1->P1
300.0,1.00225e-51
310.0,1.38985e-49
320.0,1.41452e-47
330.0,1.08616e-45
340.0,6.45349e-44
350.0,3.03052e-42
360.0,1.14825e-40
370.0,3.56737e-39
380.0,9.23617e-38
390.0,2.02113e-36
400.0,3.78412e-35
410.0,6.13653e-34
420.0,8.69268e-33
430.0,1.08823e-31
440.0,1.21124e-30
450.0,1.20995e-29
460.0,1.09254e-28
470.0,8.96249e-28
480.0,6.724e-27
490.0,4.64068e-26
500.0,2.96151e-25
510.0,1.75382e-24
520.0,9.68747e-24
530.0,5.01264e-23
540.0,2.43447e-22
550.0,1.11637e-21
560.0,4.8325e-21
570.0,1.98851e-20
580.0,7.76308e-20
590.0,2.89695e-19
600.0,1.03113e-18
610.0,3.52026e-18
620.0,1.15387e-17
630.0,3.6314e-17
640.0,1.10307e-16
650.0,3.23382e-16
660.0,9.15095e-16
670.0,2.50936e-15
680.0,6.68055e-15
690.0,1.72471e-14
700.0,4.32644e-14
800.0,1.14256e-10
900.0,4.77233e-08
1000.0,5.48329e-06
1100.0,0.000247411
1200.0,0.00552988
1300.0,0.0722657
1400.0,0.620228
1500.0,3.79944
1600.0,17.7674
1700.0,66.5905
1800.0,207.085
1900.0,552.543
2000.0,1290.7
2100.0,2707.3
2200.0,5193.39
2300.0,9109.71
2400.0,15027.0
2500.0,23073.9
2600.0,33997.3
2700.0,48465.2
2800.0,65117.6
2900.0,85928.5
3000.0,111323.0
========================================
