========================================
ch4o_colrel_FactorOne_0.1.out
0.1 atm
T,W1->R
400.0,1.02082e-34
410.0,1.70165e-33
420.0,2.4811e-32
430.0,3.19337e-31
440.0,3.65959e-30
450.0,3.76227e-29
460.0,3.49402e-28
470.0,2.95093e-27
480.0,2.2793e-26
490.0,1.6189e-25
500.0,1.06273e-24
510.0,6.47659e-24
520.0,3.67996e-23
530.0,1.95735e-22
540.0,9.7802e-22
550.0,4.60606e-21
560.0,2.0512e-20
570.0,8.66308e-20
580.0,3.47899e-19
590.0,1.33184e-18
600.0,4.87209e-18
610.0,1.70679e-17
620.0,5.73893e-17
630.0,1.85501e-16
640.0,5.77689e-16
650.0,1.7357e-15
660.0,5.04037e-15
670.0,1.41677e-14
680.0,3.85996e-14
690.0,1.02074e-13
700.0,2.62327e-13
800.0,8.65311e-10
900.0,4.40263e-07
1000.0,6.03188e-05
1100.0,0.00317827
1200.0,0.0817546
1300.0,1.21173
1400.0,11.6535
1500.0,79.3507
1600.0,408.446
1700.0,1671.06
1800.0,5649.9
1900.0,16280.6
2000.0,40987.2
2100.0,91968.9
2200.0,187036.0
2300.0,349576.0
2400.0,607593.0
2500.0,991996.0
2600.0,1534540.0
2700.0,2266150.0
2800.0,3214420.0
2900.0,4400830.0
3000.0,5856580.0
========================================
ch4o_colrel_FactorOne_0.1.out
0.1 atm
T,W1->P1
300.0,7.52927e-52
310.0,1.03203e-49
320.0,1.03823e-47
330.0,7.88638e-46
340.0,4.63167e-44
350.0,2.15254e-42
360.0,8.07122e-41
370.0,2.48155e-39
380.0,6.36256e-38
390.0,1.37876e-36
400.0,2.55494e-35
410.0,4.10206e-34
420.0,5.7633e-33
430.0,7.13974e-32
440.0,7.88808e-31
450.0,7.8126e-30
460.0,6.98452e-29
470.0,5.68385e-28
480.0,4.23113e-27
490.0,2.89754e-26
500.0,1.83383e-25
510.0,1.07875e-24
520.0,5.91747e-24
530.0,3.03627e-23
540.0,1.46393e-22
550.0,6.67151e-22
560.0,2.86958e-21
570.0,1.17202e-20
580.0,4.54778e-20
590.0,1.68536e-19
600.0,5.96405e-19
610.0,2.02087e-18
620.0,6.59259e-18
630.0,2.06172e-17
640.0,6.23223e-17
650.0,1.81258e-16
660.0,5.1105e-16
670.0,1.39511e-15
680.0,3.68864e-15
690.0,9.47163e-15
700.0,2.36595e-14
800.0,5.96386e-11
900.0,2.39673e-08
1000.0,2.67052e-06
1100.0,0.000117111
1200.0,0.00255742
1300.0,0.0326928
1400.0,0.275816
1500.0,1.66629
1600.0,7.65206
1700.0,28.3
1800.0,87.6611
1900.0,231.395
2000.0,535.221
2100.0,1122.22
2200.0,2125.94
2300.0,3714.52
2400.0,6067.8
2500.0,9287.64
2600.0,13771.4
2700.0,19440.8
2800.0,26362.1
2900.0,34456.5
3000.0,45279.3
========================================
ch4o_colrel_FactorOne_0.1.out
0.3 atm
T,W1->P1
300.0,9.30766e-52
310.0,1.2869e-49
320.0,1.30571e-47
330.0,1.00013e-45
340.0,5.92297e-44
350.0,2.77505e-42
360.0,1.04879e-40
370.0,3.25021e-39
380.0,8.39744e-38
390.0,1.83352e-36
400.0,3.42364e-35
410.0,5.53703e-34
420.0,7.8346e-33
430.0,9.77597e-32
440.0,1.08731e-30
450.0,1.08425e-29
460.0,9.76013e-29
470.0,7.99488e-28
480.0,5.99013e-27
490.0,4.12804e-26
500.0,2.62901e-25
510.0,1.55578e-24
520.0,8.58456e-24
530.0,4.43137e-23
540.0,2.14936e-22
550.0,9.84648e-22
560.0,4.25953e-21
570.0,1.74906e-20
580.0,6.82496e-20
590.0,2.54228e-19
600.0,9.04439e-19
610.0,3.08121e-18
620.0,1.00972e-17
630.0,3.17481e-17
640.0,9.63952e-17
650.0,2.81842e-16
660.0,7.98209e-16
670.0,2.18864e-15
680.0,5.81373e-15
690.0,1.49963e-14
700.0,3.76207e-14
800.0,9.87588e-11
900.0,4.11074e-08
1000.0,4.72121e-06
1100.0,0.000212686
1200.0,0.00475749
1300.0,0.0621695
1400.0,0.534513
1500.0,3.28635
1600.0,15.3655
1700.0,57.6965
1800.0,180.751
1900.0,483.566
2000.0,1134.3
2100.0,2399.8
2200.0,4593.86
2300.0,8122.85
2400.0,13400.8
2500.0,20764.2
2600.0,30910.7
2700.0,43855.4
2800.0,59953.1
2900.0,79045.2
3000.0,103174.0
========================================
ch4o_colrel_FactorOne_0.1.out
0.5 atm
T,W1->P1
300.0,9.87325e-52
310.0,1.36944e-49
320.0,1.39386e-47
330.0,1.07104e-45
340.0,6.36326e-44
350.0,2.99077e-42
360.0,1.13388e-40
370.0,3.52506e-39
380.0,9.13602e-38
390.0,2.00101e-36
400.0,3.74817e-35
410.0,6.08057e-34
420.0,8.6298e-33
430.0,1.08014e-31
440.0,1.20491e-30
450.0,1.2051e-29
460.0,1.08808e-28
470.0,8.93899e-28
480.0,6.71701e-27
490.0,4.64225e-26
500.0,2.96495e-25
510.0,1.75945e-24
520.0,9.73509e-24
530.0,5.03931e-23
540.0,2.45101e-22
550.0,1.12571e-21
560.0,4.88289e-21
570.0,2.01021e-20
580.0,7.86488e-20
590.0,2.93702e-19
600.0,1.04755e-18
610.0,3.57799e-18
620.0,1.17524e-17
630.0,3.70474e-17
640.0,1.12742e-16
650.0,3.30471e-16
660.0,9.38068e-16
670.0,2.57793e-15
680.0,6.86369e-15
690.0,1.77451e-14
700.0,4.46144e-14
800.0,1.1959e-10
900.0,5.07071e-08
1000.0,5.91962e-06
1100.0,0.000270609
1200.0,0.00613357
1300.0,0.0811255
1400.0,0.704991
1500.0,4.37751
1600.0,20.6658
1700.0,78.2599
1800.0,246.941
1900.0,665.621
2000.0,1572.98
2100.0,3346.42
2200.0,6445.4
2300.0,11464.3
2400.0,19015.3
2500.0,29638.2
2600.0,44260.7
2700.0,63031.0
2800.0,86488.9
2900.0,114498.0
3000.0,149422.0
========================================
ch4o_colrel_FactorOne_0.1.out
0.7 atm
T,W1->P1
300.0,1.0162e-51
310.0,1.41197e-49
320.0,1.43969e-47
330.0,1.10823e-45
340.0,6.59619e-44
350.0,3.10587e-42
360.0,1.17966e-40
370.0,3.67416e-39
380.0,9.53995e-38
390.0,2.09334e-36
400.0,3.92848e-35
410.0,6.38485e-34
420.0,9.0783e-33
430.0,1.13841e-31
440.0,1.2722e-30
450.0,1.27474e-29
460.0,1.1531e-28
470.0,9.49046e-28
480.0,7.1444e-27
490.0,4.94654e-26
500.0,3.16499e-25
510.0,1.88148e-24
520.0,1.04286e-23
530.0,5.40791e-23
540.0,2.63497e-22
550.0,1.21222e-21
560.0,5.26728e-21
570.0,2.17213e-20
580.0,8.51304e-20
590.0,3.18431e-19
600.0,1.13767e-18
610.0,3.89236e-18
620.0,1.28049e-17
630.0,4.04332e-17
640.0,1.23235e-16
650.0,3.6183e-16
660.0,1.02866e-15
670.0,2.83118e-15
680.0,7.54969e-15
690.0,1.95485e-14
700.0,4.92219e-14
800.0,1.33834e-10
900.0,5.74783e-08
1000.0,6.78745e-06
1100.0,0.000313513
1200.0,0.00717309
1300.0,0.0956953
1400.0,0.838041
1500.0,5.24086
1600.0,24.9121
1700.0,94.92
1800.0,301.118
1900.0,816.056
2000.0,1938.68
2100.0,4141.62
2200.0,8012.67
2300.0,14311.6
2400.0,23829.7
2500.0,37293.0
2600.0,55833.0
2700.0,79734.8
2800.0,109698.0
2900.0,145632.0
3000.0,190162.0
========================================
ch4o_colrel_FactorOne_0.1.out
0.9 atm
T,W1->P1
300.0,1.03394e-51
310.0,1.43825e-49
320.0,1.46818e-47
330.0,1.13148e-45
340.0,6.74268e-44
350.0,3.17869e-42
360.0,1.20879e-40
370.0,3.76957e-39
380.0,9.79984e-38
390.0,2.15308e-36
400.0,4.04576e-35
410.0,6.58384e-34
420.0,9.37315e-33
430.0,1.17691e-31
440.0,1.3169e-30
450.0,1.32122e-29
460.0,1.19672e-28
470.0,9.86212e-28
480.0,7.43379e-27
490.0,5.15354e-26
500.0,3.30169e-25
510.0,1.96524e-24
520.0,1.09066e-23
530.0,5.66309e-23
540.0,2.76285e-22
550.0,1.27261e-21
560.0,5.53667e-21
570.0,2.28605e-20
580.0,8.97085e-20
590.0,3.35964e-19
600.0,1.20179e-18
610.0,4.1169e-18
620.0,1.35592e-17
630.0,4.28685e-17
640.0,1.30808e-16
650.0,3.84539e-16
660.0,1.09448e-15
670.0,3.01577e-15
680.0,8.05129e-15
690.0,2.08714e-14
700.0,5.26118e-14
800.0,1.44607e-10
900.0,6.27195e-08
1000.0,7.47254e-06
1100.0,0.000347962
